     21   1   3 2459357.75488491  1.000        298.13514    15.6314  2.252    29.8773   3.0   3.0  10.0   3.0   373.014   272.164    18.626    18.660 0        421.78930    18.5728  2.049   4.0   4.0   6.0   9.0   387.300   262.258    -1.000    -1.000 0        403.91796    17.9952  2.517   4.0   4.0   6.0  12.0   480.103   246.348    -1.000    -1.000 0        524.49319    20.7060  2.428   5.0   5.0   8.0  14.0   388.300   371.629   127.756   127.966 0           7.56757   361.014   263.164   389.249   148.660    79.917    79.887  13.0 occCebrionnes_Olsen_000022.fits                      22022.05649167
     22   1   3 2459357.75488538  1.000        300.62385    15.8208  2.417    30.8804   3.0   3.0  10.0   3.0   373.082   272.448    -1.000    -1.000 0        420.08784    18.2781  1.888   4.0   4.0   6.0   9.0   387.554   262.221    -1.000    -1.000 0        405.08850    18.4192  2.346   4.0   4.0   6.0  12.0   480.186   246.281    -1.000    -1.000 0        554.55152    21.9952  2.334   5.0   5.0   8.0  14.0   388.307   371.726   129.608   129.586 0          -3.39450   361.082   263.448   389.249   148.655    80.574    80.543  13.0 occCebrionnes_Olsen_000023.fits                      22022.09648341
     23   1   3 2459357.75488585  1.000        294.27273    15.7658  2.342    33.2708   3.0   3.0  10.0   3.0   373.062   272.168    69.022    69.083 0        399.99324    18.0426  1.792   4.0   4.0   6.0   9.0   387.524   262.049    -1.000    -1.000 0        411.52212    18.5247  2.436   4.0   4.0   6.0  12.0   480.289   246.704    -1.000    -1.000 0        545.55068    21.8577  2.479   5.0   5.0   8.0  14.0   388.173   371.607    -1.000    -1.000 0          -8.61818   361.062   263.168   389.243   148.655    81.425    81.394  13.0 occCebrionnes_Olsen_000024.fits                      22022.13748097
     24   1   3 2459357.75488633  1.000        282.55556    15.3706  2.586    32.9010   3.0   3.0  10.0   3.0   372.970   272.457    -1.000    -1.000 0        412.43144    19.0294  2.294   4.0   4.0   6.0   9.0   387.918   261.946    58.765    58.760 0        330.65487    16.2757  2.486   4.0   4.0   6.0  12.0   480.505   246.732    -1.000    -1.000 0        489.60303    19.8066  2.480   5.0   5.0   8.0  14.0   388.207   371.403    -1.000    -1.000 0         -50.25926   360.970   263.457   389.656   148.811    73.779    73.793  13.0 occCebrionnes_Olsen_000025.fits                      22022.17851877
     25   1   3 2459357.75488680  1.000        274.90826    15.0760  2.588    32.3669   3.0   3.0  10.0   3.0   372.992   272.316    -1.000    -1.000 0        426.66667    19.4941  2.329   4.0   4.0   6.0   9.0   387.795   261.641    -1.000    -1.000 0        340.43363    16.3690  2.453   4.0   4.0   6.0  12.0   480.452   246.876    -1.000    -1.000 0        497.08663    19.8743  2.620   5.0   5.0   8.0  14.0   388.259   370.984    -1.000    -1.000 0         -52.13761   360.992   263.316   389.657   148.813    74.679    74.700  13.0 occCebrionnes_Olsen_000026.fits                      22022.21951634
     26   1   3 2459357.75488727  1.000        269.30841    15.4686  2.377    40.2777   3.0   3.0  10.0   3.0   373.031   272.584    -1.000    -1.000 0        418.41806    19.0417  2.397   4.0   4.0   6.0   9.0   387.775   261.735    -1.000    -1.000 0        341.16998    17.2821  2.118   4.0   4.0   6.0  12.0   480.484   246.193    37.940    39.883 0        466.59604    19.4924  2.092   5.0   5.0   8.0  14.0   388.228   370.994    -1.000    -1.000 0         -56.60748   361.031   263.584   389.661   148.820    75.620    75.641  13.0 occCebrionnes_Olsen_000027.fits                      22022.26051390
     27   1   3 2459357.75488774  1.000        261.14019    14.8229  2.314    34.1796   3.0   3.0  10.0   3.0   373.026   272.594    -1.000    -1.000 0        422.16667    19.4601  2.244   4.0   4.0   6.0   9.0   387.787   261.642    -1.000    -1.000 0        331.98901    16.5153  1.780   4.0   4.0   6.0  12.0   480.401   246.747    -1.000    -1.000 0        502.83661    20.1369  2.136   5.0   5.0   8.0  14.0   388.311   371.077    -1.000    -1.000 0         -63.56075   361.026   263.594   389.658   148.822    76.200    76.222  13.0 occCebrionnes_Olsen_000028.fits                      22022.30050564
     28   1   3 2459357.75488821  1.000        305.37037    16.2299  3.866    19.7182   3.0   3.0  10.0   3.0   373.182   272.702    -1.000    -1.000 0        425.25000    19.4119  2.210   4.0   4.0   6.0   9.0   387.790   262.010   105.410   105.425 0        443.58940    19.2097  2.889   4.0   4.0   6.0  12.0   481.089   246.208    -1.000    -1.000 0        439.57640    18.2123  3.537   5.0   5.0   8.0  14.0   388.792   371.491    -1.000    -1.000 0         -74.44444   361.182   263.702   390.267   148.099    -1.000    -1.000  13.0 occCebrionnes_Olsen_000029.fits                      22022.34150320
     29   1   3 2459357.75488869  1.000        298.24771    15.7185  3.863    19.1604   3.0   3.0  10.0   3.0   373.133   272.714    -1.000    -1.000 0        429.43243    19.3752  2.123   4.0   4.0   6.0   9.0   387.783   262.013   100.214   100.539 0        456.98896    19.4661  3.123   4.0   4.0   6.0  12.0   480.993   246.251     0.000     0.000 0        408.26061    17.4113  3.713   5.0   5.0   8.0  14.0   388.789   371.372   102.748   103.199 0         -57.88991   361.133   263.714   390.513   148.408    76.205    76.251  13.0 occCebrionnes_Olsen_000030.fits                      22022.38250077
     30   1   3 2459357.75488916  1.000        298.23636    15.8032  3.695    20.5861   3.0   3.0  10.0   3.0   373.132   272.700    -1.000    -1.000 0        421.15541    19.3715  2.234   4.0   4.0   6.0   9.0   387.802   261.970    -1.000    -1.000 0        449.18322    19.1931  2.939   4.0   4.0   6.0  12.0   480.965   246.229    74.131    74.073 0        452.82477    18.6553  3.022   5.0   5.0   8.0  14.0   388.725   371.494    -1.000    -1.000 0         -44.49091   361.132   263.700   390.512   148.398    75.902    75.947  13.0 occCebrionnes_Olsen_000031.fits                      22022.42349833
